,Costs
1870,47410.0
1871,49957.0
1872,49741.0
1873,52027.0
1874,49552.0
1875,49921.0
1876,51190.0
1877,49372.0
1878,49363.0
1879,51019.0
1880,49849.0
1881,50245.0
1882,49480.0
1883,50605.0
1884,49759.0
1885,48004.0
1886,49309.0
1887,49570.0
1888,50164.0
1889,50038.0
1890,50938.0
1891,50344.0
1892,49813.0
1893,50767.0
1894,48823.0
1895,48346.0
1896,49048.0
1897,49291.0
1898,48616.0
1899,50398.0
1900,48436.0
1901,50830.0
1902,51037.0
1903,49642.0
1904,50065.0
1905,49822.0
1906,51028.0
1907,49246.0
1908,50812.0
1909,50272.0
1910,50650.0
1911,50011.0
1912,48697.0
1913,48841.0
1914,48832.0
1915,49381.0
1916,50515.0
1917,49336.0
1918,50056.0
1919,50704.0
1920,50587.0
1921,49480.0
1922,51091.0
1923,49354.0
1924,50542.0
1925,48706.0
1926,51280.0
1927,50857.0
1928,50533.0
1929,49219.0
1930,49876.0
1931,49354.0
1932,50263.0
1933,49561.0
1934,50416.0
1935,51631.0
1936,48922.0
1937,47410.0
1938,49705.0
1939,51703.0
1940,49282.0
1941,49930.0
1942,51307.0
1943,50326.0
1944,50911.0
1945,51622.0
1946,49273.0
1947,48922.0
1948,49957.0
1949,49750.0
1950,50362.0
1951,50659.0
1952,48355.0
1953,50578.0
1954,49282.0
1955,49507.0
1956,51613.0
1957,49921.0
1958,49255.0
1959,50452.0
1960,49714.0
1961,50992.0
1962,49759.0
1963,50317.0
1964,49894.0
1965,52108.0
1966,49147.0
1967,50065.0
1968,51046.0
1969,51946.0
1970,51676.0
1971,50605.0
1972,49804.0
1973,50911.0
1974,49957.0
1975,50281.0
1976,48760.0
1977,50713.0
1978,51091.0
1979,50929.0
1980,51712.0
1981,49687.0
1982,53332.0
1983,51091.0
1984,50668.0
1985,48004.0
1986,49318.0
1987,49282.0
1988,50425.0
1989,50686.0
1990,51757.0
1991,49696.0
1992,51487.0
1993,49651.0
1994,52423.0
1995,47995.0
1996,50218.0
1997,48067.0
1998,49147.0
1999,49138.0
2000,49246.0
2001,51109.0
2002,51055.0
2003,51874.0
2004,49894.0
2005,51676.0
2006,49822.0
2007,51424.0
2008,50164.0
2009,50110.0
2010,50632.0
2011,49390.0
2012,51604.0
2013,49966.0
2014,49426.0
2015,50443.0
2016,50227.0
2017,50074.0
2018,52198.0
2019,50011.0
2020,48652.0
2021,52432.0
2022,50668.0
2023,49093.0
2024,50371.0
2025,49390.0
2026,49714.0
2027,50614.0
2028,51991.0
2029,49642.0
2030,52801.0
2031,49777.0
2032,51577.0
2033,51406.0
2034,51010.0
2035,50956.0
2036,50515.0
2037,50065.0
2038,51469.0
2039,48112.0
2040,51406.0
2041,50326.0
2042,50884.0
2043,51127.0
2044,49786.0
2045,49678.0
2046,48949.0
2047,51658.0
2048,51127.0
2049,50380.0
2050,49606.0
2051,48436.0
2052,50002.0
2053,49948.0
2054,49741.0
2055,52306.0
2056,50866.0
2057,49480.0
2058,51145.0
2059,50497.0
2060,51316.0
2061,50677.0
2062,50974.0
2063,50938.0
2064,50488.0
2065,49471.0
2066,49534.0
2067,50344.0
2068,50056.0
2069,49165.0
2070,49669.0
2071,49525.0
2072,49120.0
2073,51739.0
2074,50101.0
2075,50722.0
2076,50785.0
2077,51253.0
2078,50614.0
2079,49822.0
2080,50506.0
2081,51586.0
2082,51658.0
2083,50605.0
2084,49651.0
2085,49975.0
2086,49012.0
2087,50875.0
2088,48742.0
2089,48562.0
2090,49264.0
2091,50695.0
2092,51478.0
2093,50254.0
2094,50443.0
2095,51001.0
2096,50929.0
2097,48724.0
2098,49975.0
2099,50524.0
2100,50461.0
2101,50794.0
2102,50812.0
2103,50164.0
2104,50956.0
2105,51145.0
2106,49048.0
2107,50632.0
2108,49390.0
2109,49849.0
2110,49579.0
2111,49462.0
2112,50731.0
2113,50920.0
2114,51694.0
2115,51064.0
2116,51001.0
2117,50542.0
2118,49840.0
2119,50173.0
2120,49066.0
2121,48742.0
2122,51766.0
2123,49858.0
2124,50569.0
2125,48418.0
2126,47482.0
2127,52162.0
2128,49795.0
2129,50938.0
2130,51973.0
2131,48778.0
2132,51280.0
2133,47968.0
2134,51478.0
2135,50218.0
2136,50029.0
2137,48895.0
2138,50128.0
2139,50371.0
2140,49291.0
2141,50866.0
2142,49642.0
2143,51028.0
2144,51577.0
2145,50065.0
2146,49174.0
2147,49840.0
2148,48940.0
2149,51451.0
2150,51802.0
2151,49876.0
2152,49714.0
2153,50155.0
2154,51838.0
2155,51721.0
2156,50218.0
2157,51451.0
2158,52018.0
2159,49120.0
2160,47104.0
2161,47545.0
2162,50623.0
2163,50533.0
2164,50821.0
2165,49768.0
2166,49894.0
2167,51370.0
2168,50227.0
2169,49696.0
2170,49336.0
2171,50614.0
2172,53260.0
2173,48256.0
2174,49669.0
2175,49498.0
2176,50551.0
2177,48373.0
2178,49993.0
2179,51010.0
2180,49660.0
2181,49165.0
2182,51271.0
2183,51316.0
2184,50488.0
2185,54124.0
2186,48121.0
2187,51010.0
2188,49381.0
2189,51820.0
2190,50785.0
2191,48652.0
2192,48958.0
2193,52279.0
2194,51757.0
2195,49453.0
2196,49606.0
2197,51550.0
2198,51100.0
2199,50119.0
2200,47590.0
2201,50713.0
2202,49804.0
2203,50245.0
2204,51244.0
2205,51082.0
2206,51325.0
2207,49714.0
2208,49921.0
2209,50605.0
2210,49975.0
2211,50092.0
2212,50308.0
2213,50272.0
2214,50542.0
2215,49309.0
2216,52090.0
2217,49795.0
2218,49615.0
2219,49741.0
2220,48562.0
2221,47599.0
2222,50560.0
2223,49606.0
2224,51145.0
2225,49210.0
2226,50758.0
2227,50155.0
2228,49588.0
2229,50038.0
2230,50983.0
2231,49444.0
2232,49426.0
2233,52072.0
2234,51037.0
2235,51073.0
2236,51127.0
2237,49399.0
2238,51514.0
2239,49993.0
2240,50155.0
2241,49129.0
2242,47743.0
2243,52054.0
2244,49273.0
2245,51658.0
2246,51226.0
2247,48373.0
2248,49183.0
2249,50362.0
2250,50290.0
2251,50218.0
2252,48661.0
2253,49156.0
2254,49156.0
2255,48427.0
2256,50569.0
2257,50146.0
2258,49822.0
2259,49741.0
2260,49894.0
2261,51487.0
2262,50470.0
2263,48913.0
2264,48931.0
2265,49021.0
2266,50794.0
2267,48733.0
2268,50722.0
2269,47761.0
2270,48805.0
2271,49462.0
2272,50056.0
2273,49192.0
2274,50164.0
2275,51037.0
2276,50065.0
2277,49588.0
2278,51415.0
2279,49687.0
2280,47959.0
2281,50533.0
2282,51298.0
2283,51199.0
2284,50722.0
2285,50713.0
2286,48994.0
2287,50920.0
2288,50047.0
2289,48994.0
2290,49858.0
2291,50488.0
2292,49480.0
2293,50317.0
2294,48985.0
2295,50596.0
2296,51676.0
2297,51460.0
2298,49570.0
2299,48877.0
2300,50173.0
2301,48913.0
2302,49300.0
2303,51217.0
2304,51181.0
2305,51991.0
2306,49291.0
2307,49552.0
2308,49525.0
2309,50713.0
2310,50902.0
2311,49759.0
2312,49858.0
2313,49543.0
2314,50002.0
2315,51847.0
2316,49624.0
2317,50146.0
2318,50884.0
2319,52117.0
2320,48715.0
2321,52459.0
2322,49237.0
2323,51802.0
2324,52108.0
2325,50848.0
2326,48796.0
2327,50452.0
2328,50884.0
2329,52027.0
2330,48058.0
2331,49975.0
2332,47905.0
2333,48823.0
2334,50227.0
2335,50920.0
2336,51955.0
2337,51181.0
2338,50812.0
2339,50056.0
2340,49003.0
2341,50731.0
2342,48652.0
2343,48805.0
2344,48760.0
2345,48400.0
2346,50551.0
2347,50938.0
2348,50416.0
2349,50659.0
2350,51262.0
2351,51253.0
2352,49030.0
2353,50704.0
2354,49300.0
2355,49984.0
2356,49507.0
2357,50227.0
2358,49273.0
2359,49705.0
2360,49759.0
2361,50398.0
2362,49633.0
2363,50389.0
2364,49606.0
2365,48427.0
2366,48148.0
2367,49048.0
2368,49777.0
2369,47761.0
2370,50776.0
2371,49264.0
2372,49399.0
2373,50335.0
2374,48076.0
2375,50767.0
2376,50182.0
2377,51514.0
2378,48634.0
2379,51127.0
2380,51532.0
2381,49750.0
2382,48076.0
2383,50425.0
2384,49255.0
2385,50740.0
2386,49156.0
2387,50848.0
2388,50317.0
2389,52252.0
2390,51163.0
2391,50092.0
2392,50830.0
2393,50371.0
2394,48589.0
2395,49372.0
2396,51208.0
2397,50875.0
2398,50533.0
2399,50542.0
2400,49966.0
2401,49642.0
2402,50614.0
2403,49876.0
2404,50299.0
2405,51415.0
2406,48562.0
2407,49993.0
2408,50551.0
2409,50200.0
2410,50074.0
2411,49489.0
2412,51361.0
2413,48076.0
2414,46906.0
2415,49435.0
2416,50650.0
2417,50371.0
2418,50281.0
2419,52441.0
2420,50398.0
2421,49039.0
2422,49858.0
2423,49390.0
2424,52090.0
2425,49408.0
2426,49759.0
2427,49408.0
2428,51829.0
2429,49903.0
2430,51550.0
2431,49768.0
2432,51325.0
2433,50416.0
2434,49165.0
2435,51361.0
2436,48859.0
2437,49822.0
2438,51253.0
2439,50173.0
2440,48868.0
2441,49705.0
2442,49714.0
2443,49426.0
2444,51667.0
2445,51361.0
2446,48013.0
2447,49165.0
2448,48940.0
2449,49552.0
2450,49660.0
2451,51127.0
2452,49318.0
2453,49291.0
2454,49309.0
2455,52405.0
2456,51703.0
2457,50785.0
2458,51856.0
2459,50479.0
2460,50110.0
2461,49579.0
2462,49876.0
2463,51775.0
2464,49678.0
2465,51829.0
2466,49507.0
2467,50587.0
2468,51019.0
2469,48454.0
2470,50713.0
2471,50803.0
2472,48688.0
2473,47878.0
2474,49309.0
2475,51370.0
2476,51028.0
2477,50884.0
2478,50533.0
2479,51064.0
2480,51181.0
2481,48427.0
2482,50650.0
2483,50434.0
2484,52225.0
2485,50128.0
2486,49822.0
2487,51235.0
2488,50686.0
2489,51001.0
2490,48004.0
2491,49255.0
2492,48715.0
2493,50758.0
2494,48877.0
2495,49777.0
2496,52135.0
2497,48193.0
2498,48193.0
2499,49723.0
2500,49309.0
2501,49876.0
2502,49885.0
2503,50587.0
2504,52819.0
2505,49615.0
2506,50173.0
2507,50650.0
2508,49777.0
2509,49885.0
2510,50857.0
2511,49147.0
2512,49723.0
2513,50749.0
2514,50623.0
2515,49759.0
2516,50497.0
2517,49075.0
2518,51397.0
2519,50380.0
2520,50659.0
2521,51145.0
2522,49651.0
2523,50362.0
2524,51055.0
2525,51181.0
2526,50470.0
2527,51253.0
2528,50362.0
2529,48256.0
2530,51487.0
2531,50605.0
2532,51181.0
2533,53053.0
2534,50074.0
2535,48967.0
2536,49615.0
2537,49993.0
2538,49930.0
2539,51064.0
2540,51469.0
2541,49516.0
2542,49363.0
2543,51415.0
2544,51856.0
2545,50110.0
2546,51568.0
2547,50776.0
2548,49426.0
2549,49912.0
2550,47842.0
2551,50632.0
2552,49354.0
2553,50785.0
2554,49525.0
2555,48625.0
2556,51541.0
2557,50236.0
2558,51721.0
2559,50506.0
2560,49678.0
2561,50758.0
2562,51397.0
2563,50560.0
2564,51883.0
2565,48139.0
2566,49678.0
2567,50596.0
2568,51442.0
2569,50740.0
2570,50479.0
2571,49363.0
2572,50929.0
2573,51046.0
2574,50425.0
2575,49831.0
2576,49894.0
2577,50560.0
2578,48508.0
2579,48769.0
2580,51343.0
2581,49840.0
2582,50155.0
2583,49804.0
2584,51001.0
2585,50740.0
2586,50686.0
2587,47905.0
2588,50866.0
2589,49444.0
2590,50128.0
2591,47680.0
2592,50956.0
2593,51100.0
2594,50326.0
2595,51181.0
2596,50434.0
2597,50623.0
2598,50884.0
2599,48625.0
2600,51262.0
2601,50002.0
2602,49201.0
2603,49876.0
2604,50434.0
2605,50380.0
2606,49372.0
2607,49975.0
2608,50101.0
2609,48877.0
2610,49138.0
2611,51388.0
2612,49966.0
2613,49498.0
2614,49561.0
2615,51541.0
2616,48238.0
2617,49345.0
2618,50803.0
2619,51037.0
2620,50497.0
2621,51199.0
2622,50677.0
2623,48184.0
2624,50794.0
2625,49714.0
2626,50956.0
2627,49759.0
2628,51712.0
2629,51730.0
2630,51307.0
2631,49381.0
2632,50038.0
2633,50830.0
2634,51217.0
2635,51766.0
2636,50209.0
2637,49660.0
2638,50866.0
2639,50731.0
2640,51442.0
2641,49372.0
2642,49813.0
2643,50578.0
2644,48454.0
2645,47257.0
2646,50713.0
2647,50722.0
2648,49291.0
2649,49633.0
2650,49687.0
2651,48229.0
2652,48787.0
2653,50560.0
2654,51820.0
2655,52018.0
2656,48121.0
2657,49732.0
2658,50497.0
2659,49453.0
2660,48850.0
2661,47302.0
2662,51550.0
2663,50299.0
2664,49264.0
2665,50821.0
2666,49435.0
2667,50785.0
2668,51010.0
2669,49777.0
2670,51748.0
2671,50749.0
2672,48427.0
2673,49138.0
2674,49876.0
2675,50479.0
2676,50830.0
2677,49219.0
2678,49462.0
2679,49849.0
2680,50299.0
2681,49885.0
2682,50803.0
2683,52009.0
2684,50902.0
2685,50326.0
2686,49579.0
2687,48634.0
2688,51046.0
2689,49552.0
2690,49336.0
2691,49768.0
2692,49867.0
2693,50542.0
2694,48265.0
2695,49282.0
2696,48112.0
2697,49687.0
2698,50200.0
2699,51361.0
2700,49660.0
2701,51820.0
2702,51451.0
2703,49372.0
2704,49183.0
2705,51406.0
2706,51415.0
2707,49984.0
2708,50857.0
2709,50749.0
2710,48742.0
2711,49300.0
2712,48022.0
2713,51280.0
2714,49057.0
2715,51820.0
2716,50164.0
2717,50677.0
2718,50155.0
2719,51352.0
2720,49336.0
2721,49057.0
2722,49255.0
2723,50704.0
2724,49651.0
2725,51046.0
2726,49255.0
2727,49021.0
2728,50767.0
2729,47815.0
2730,48553.0
2731,51325.0
2732,50506.0
2733,48895.0
2734,50641.0
2735,49471.0
2736,49957.0
2737,51190.0
2738,50308.0
2739,50722.0
2740,50236.0
2741,50947.0
2742,49939.0
2743,49525.0
2744,50182.0
2745,48778.0
2746,48580.0
2747,49939.0
2748,50551.0
2749,49021.0
2750,48076.0
2751,50029.0
2752,51478.0
2753,50434.0
2754,49966.0
2755,51370.0
2756,50776.0
2757,50047.0
2758,49534.0
2759,50992.0
2760,48697.0
2761,51127.0
2762,52252.0
2763,49543.0
2764,52495.0
2765,49840.0
2766,49705.0
2767,52099.0
2768,50038.0
2769,51577.0
2770,51361.0
2771,51991.0
2772,50353.0
2773,50560.0
2774,50164.0
2775,50812.0
2776,49327.0
2777,49876.0
2778,50173.0
2779,50065.0
2780,47536.0
2781,49696.0
2782,51739.0
2783,50785.0
2784,50164.0
2785,50452.0
2786,50146.0
2787,50362.0
2788,49354.0
2789,52486.0
2790,51271.0
2791,51730.0
2792,49651.0
2793,51271.0
2794,51154.0
2795,51964.0
2796,51496.0
2797,49462.0
2798,51100.0
2799,50515.0
2800,49255.0
2801,49561.0
2802,50443.0
2803,50713.0
2804,48850.0
2805,48913.0
2806,51343.0
2807,49372.0
2808,50695.0
2809,48715.0
2810,49183.0
2811,49426.0
2812,48859.0
2813,51460.0
2814,50065.0
2815,49516.0
2816,49939.0
2817,49444.0
2818,49534.0
2819,51910.0
2820,50371.0
2821,48094.0
2822,52666.0
2823,50452.0
2824,49453.0
2825,50353.0
2826,50209.0
2827,51910.0
2828,48832.0
2829,50461.0
2830,51001.0
2831,48778.0
2832,48850.0
2833,48976.0
2834,50083.0
2835,48562.0
2836,51424.0
2837,51433.0
2838,48769.0
2839,50866.0
2840,49984.0
2841,51640.0
2842,51901.0
2843,49615.0
2844,49921.0
2845,50110.0
2846,48022.0
2847,48850.0
2848,49777.0
2849,51613.0
2850,50236.0
2851,50002.0
2852,50182.0
2853,47815.0
2854,48697.0
2855,49057.0
2856,50965.0
2857,49858.0
2858,49633.0
2859,49165.0
2860,50281.0
2861,48139.0
2862,49390.0
2863,50317.0
2864,50020.0
2865,49552.0
2866,51271.0
2867,50857.0
2868,49957.0
2869,51100.0
2870,49993.0
2871,49831.0
2872,49525.0
2873,51415.0
2874,49687.0
2875,49318.0
2876,49957.0
2877,49345.0
2878,50272.0
2879,50227.0
2880,50830.0
2881,50749.0
2882,51757.0
2883,50911.0
2884,50371.0
2885,48445.0
2886,48652.0
2887,48157.0
2888,49363.0
2889,50236.0
2890,50767.0
2891,50614.0
2892,49840.0
2893,48382.0
2894,51109.0
2895,50200.0
2896,49903.0
2897,51370.0
2898,50389.0
2899,50056.0
2900,49660.0
2901,48823.0
2902,51073.0
2903,51802.0
2904,51100.0
2905,49219.0
2906,51199.0
2907,50623.0
2908,49759.0
2909,48895.0
2910,50308.0
2911,49939.0
2912,52729.0
2913,51649.0
2914,50398.0
2915,49246.0
2916,48058.0
2917,50083.0
2918,48202.0
2919,50227.0
2920,51325.0
2921,50047.0
2922,50578.0
2923,49498.0
2924,50110.0
2925,51397.0
2926,50317.0
2927,49912.0
2928,50713.0
2929,51190.0
2930,49210.0
2931,51802.0
2932,50371.0
2933,50884.0
2934,49777.0
2935,51361.0
2936,50227.0
2937,49282.0
2938,50911.0
2939,50200.0
2940,50875.0
2941,49399.0
2942,50020.0
2943,51208.0
2944,51127.0
2945,48886.0
2946,49228.0
2947,50245.0
2948,50434.0
2949,49948.0
2950,49957.0
2951,50614.0
2952,50911.0
2953,51478.0
2954,48508.0
2955,50659.0
2956,49624.0
2957,51694.0
2958,48184.0
2959,49669.0
2960,52243.0
2961,50155.0
2962,50434.0
2963,49507.0
2964,51064.0
2965,49912.0
2966,48805.0
2967,47455.0
2968,50857.0
2969,47995.0
2970,51343.0
2971,49471.0
2972,52432.0
2973,51073.0
2974,48094.0
2975,47851.0
2976,51388.0
2977,49282.0
2978,50119.0
2979,51568.0
2980,50821.0
2981,50110.0
2982,48958.0
2983,49732.0
2984,50452.0
2985,50218.0
2986,51199.0
2987,50200.0
2988,50866.0
2989,49597.0
2990,50038.0
2991,49363.0
2992,50236.0
2993,50083.0
2994,49426.0
2995,49750.0
2996,50011.0
2997,50047.0
2998,49669.0
2999,51658.0
3000,49507.0
3001,50317.0
3002,50947.0
3003,49642.0
3004,48886.0
3005,49588.0
3006,48022.0
3007,51730.0
3008,47572.0
3009,51541.0
3010,50083.0
3011,51136.0
3012,50101.0
3013,48706.0
3014,50272.0
3015,50524.0
3016,49894.0
3017,52216.0
3018,50299.0
3019,49075.0
3020,50893.0
3021,51910.0
3022,49345.0
3023,51757.0
3024,52675.0
3025,50173.0
3026,50128.0
3027,51847.0
3028,50875.0
3029,49228.0
3030,50317.0
3031,48967.0
3032,49894.0
3033,52099.0
3034,49660.0
3035,49912.0
3036,49759.0
3037,50857.0
3038,50029.0
3039,49408.0
3040,52468.0
3041,48931.0
3042,49120.0
3043,50272.0
3044,51325.0
3045,50920.0
3046,49381.0
3047,48895.0
3048,49237.0
3049,50137.0
3050,49030.0
3051,51244.0
3052,50398.0
3053,49372.0
3054,52513.0
3055,49588.0
3056,49840.0
3057,50704.0
3058,48805.0
3059,51883.0
3060,51271.0
3061,49633.0
3062,49588.0
3063,51820.0
3064,49615.0
3065,49426.0
3066,50047.0
3067,49219.0
3068,50974.0
3069,50749.0
3070,50893.0
3071,46645.0
3072,50047.0
3073,50614.0
3074,48616.0
3075,49966.0
3076,51973.0
3077,50317.0
3078,49759.0
3079,52090.0
3080,50686.0
3081,50866.0
3082,49903.0
3083,51145.0
3084,50155.0
3085,51037.0
3086,48625.0
3087,49750.0
3088,49489.0
3089,49174.0
3090,49201.0
3091,50119.0
3092,50389.0
3093,48580.0
3094,51451.0
3095,50848.0
3096,49507.0
3097,48175.0
3098,50209.0
3099,51748.0
3100,51658.0
3101,49678.0
3102,51568.0
3103,48814.0
3104,49885.0
3105,49984.0
3106,49768.0
3107,49957.0
3108,52423.0
3109,49984.0
3110,50722.0
3111,49201.0
3112,48958.0
3113,49318.0
3114,50479.0
3115,50182.0
3116,49597.0
3117,51010.0
3118,50353.0
3119,51127.0
3120,51199.0
3121,48589.0
3122,48364.0
3123,48787.0
3124,52180.0
3125,50839.0
3126,50605.0
3127,50452.0
3128,50218.0
3129,50236.0
3130,48733.0
3131,51748.0
3132,50218.0
3133,48922.0
3134,50956.0
3135,49039.0
3136,50101.0
3137,49507.0
3138,50641.0
3139,50020.0
3140,50398.0
3141,52585.0
3142,49588.0
3143,51244.0
3144,51505.0
3145,49858.0
3146,48778.0
3147,51964.0
3148,49264.0
3149,50353.0
3150,51235.0
3151,51055.0
3152,50083.0
3153,50218.0
3154,52540.0
3155,50083.0
3156,50515.0
3157,49210.0
3158,50200.0
3159,51424.0
3160,52495.0
3161,49534.0
3162,50641.0
3163,49993.0
3164,49345.0
3165,49363.0
3166,49849.0
3167,49975.0
3168,49957.0
3169,50569.0
3170,49813.0
3171,50245.0
3172,51136.0
3173,50596.0
3174,49327.0
3175,48265.0
3176,49471.0
3177,51172.0
3178,49579.0
3179,51388.0
3180,51955.0
3181,51631.0
3182,49210.0
3183,50380.0
3184,51532.0
3185,50902.0
3186,50623.0
3187,50047.0
3188,51118.0
3189,50317.0
3190,50092.0
3191,51055.0
3192,49750.0
3193,50110.0
3194,49993.0
3195,50839.0
3196,49192.0
3197,50218.0
3198,48571.0
3199,48769.0
3200,49291.0
3201,49552.0
3202,51991.0
3203,50236.0
3204,48724.0
3205,47446.0
3206,49876.0
3207,50029.0
3208,49462.0
3209,50353.0
3210,49615.0
3211,51037.0
3212,50416.0
3213,48544.0
3214,50686.0
3215,50875.0
3216,51631.0
3217,49111.0
3218,49300.0
3219,51694.0
3220,51055.0
3221,49021.0
3222,50911.0
3223,51964.0
3224,50515.0
3225,50452.0
3226,51325.0
3227,50623.0
3228,50155.0
3229,49246.0
3230,50173.0
3231,50200.0
3232,49561.0
3233,50875.0
3234,49399.0
3235,49930.0
3236,49876.0
3237,50227.0
3238,50308.0
3239,49534.0
3240,48229.0
3241,48490.0
3242,50992.0
3243,51235.0
3244,49921.0
3245,49354.0
3246,49876.0
3247,49048.0
3248,49219.0
3249,49264.0
3250,48508.0
3251,51766.0
3252,50902.0
3253,50650.0
3254,51721.0
3255,50173.0
3256,49957.0
3257,49732.0
3258,49336.0
3259,49786.0
3260,49633.0
3261,51487.0
3262,50083.0
3263,50443.0
3264,50416.0
3265,49120.0
3266,50254.0
3267,48535.0
3268,48319.0
3269,50236.0
3270,49030.0
3271,51226.0
3272,49750.0
3273,49948.0
3274,50965.0
3275,50875.0
3276,51730.0
3277,49399.0
3278,49597.0
3279,50596.0
3280,49975.0
3281,49903.0
3282,49435.0
3283,49948.0
3284,49615.0
3285,48985.0
3286,49570.0
3287,50245.0
3288,49003.0
3289,49372.0
3290,49660.0
3291,50380.0
3292,50587.0
3293,51280.0
3294,50893.0
3295,51892.0
3296,50398.0
3297,50065.0
3298,49417.0
3299,47824.0
3300,51199.0
3301,49867.0
3302,49777.0
3303,50362.0
3304,50596.0
3305,51262.0
3306,49246.0
3307,50380.0
3308,51856.0
3309,48949.0
3310,49156.0
3311,49957.0
3312,49705.0
3313,51766.0
3314,50731.0
3315,50515.0
3316,48841.0
3317,50173.0
3318,49561.0
3319,49813.0
3320,47437.0
3321,51667.0
3322,50947.0
3323,51181.0
3324,50020.0
3325,51982.0
3326,48742.0
3327,52315.0
3328,51037.0
3329,48985.0
3330,50398.0
3331,49993.0
3332,50776.0
3333,50686.0
3334,49615.0
3335,51046.0
3336,49309.0
3337,50623.0
3338,52090.0
3339,49444.0
3340,49777.0
3341,49732.0
3342,48517.0
3343,50623.0
3344,50263.0
3345,50938.0
3346,51397.0
3347,51226.0
3348,49903.0
3349,49795.0
3350,51073.0
3351,51676.0
3352,51145.0
3353,50056.0
3354,49435.0
3355,50524.0
3356,49786.0
3357,49786.0
3358,49579.0
3359,50110.0
3360,48589.0
3361,48940.0
3362,51010.0
3363,49570.0
3364,49075.0
3365,50155.0
3366,50902.0
3367,51361.0
3368,50470.0
3369,50569.0
3370,49489.0
3371,49579.0
3372,49606.0
3373,49516.0
3374,52306.0
3375,47653.0
3376,51163.0
3377,48697.0
3378,49048.0
3379,50533.0
3380,52045.0
3381,49858.0
3382,50875.0
3383,50254.0
3384,50947.0
3385,50236.0
3386,48031.0
3387,50722.0
3388,48913.0
3389,49381.0
3390,50893.0
3391,47104.0
3392,49741.0
3393,50821.0
3394,51910.0
3395,50821.0
3396,49066.0
3397,49903.0
3398,49876.0
3399,51487.0
3400,50164.0
3401,50209.0
3402,49840.0
3403,49867.0
3404,49399.0
3405,50227.0
3406,52072.0
3407,50803.0
3408,48715.0
3409,52135.0
3410,51613.0
3411,51154.0
3412,50074.0
3413,50884.0
3414,49237.0
3415,52000.0
3416,50227.0
3417,50587.0
3418,49381.0
3419,52162.0
3420,51379.0
3421,49471.0
3422,49462.0
3423,53269.0
3424,49552.0
3425,51505.0
3426,49570.0
3427,50830.0
3428,50200.0
3429,52459.0
3430,50740.0
3431,50569.0
3432,51136.0
3433,51406.0
3434,49804.0
3435,49624.0
3436,51568.0
3437,49507.0
3438,49714.0
3439,49669.0
3440,51136.0
3441,49156.0
3442,49714.0
3443,49228.0
3444,49138.0
3445,51370.0
3446,52360.0
3447,49012.0
3448,51244.0
3449,49363.0
3450,49669.0
3451,49804.0
3452,51955.0
3453,49552.0
3454,48958.0
3455,50308.0
3456,50299.0
3457,49579.0
3458,49246.0
3459,49597.0
3460,48895.0
3461,50929.0
3462,50056.0
3463,51181.0
3464,49849.0
3465,48787.0
3466,50434.0
3467,49894.0
3468,50362.0
3469,50713.0
3470,51901.0
3471,50542.0
3472,51523.0
3473,51937.0
3474,51001.0
3475,50569.0
3476,50299.0
3477,52009.0
3478,51883.0
3479,50452.0
3480,51289.0
3481,49615.0
3482,48121.0
3483,51649.0
3484,49642.0
3485,50308.0
3486,49075.0
3487,49300.0
3488,48076.0
3489,50605.0
3490,49966.0
3491,49390.0
3492,50416.0
3493,48562.0
3494,50200.0
3495,51901.0
3496,51469.0
3497,48913.0
3498,48472.0
3499,51910.0
3500,49597.0
3501,48337.0
3502,49696.0
3503,51982.0
3504,51415.0
3505,49408.0
3506,49696.0
3507,49606.0
3508,52117.0
3509,50290.0
3510,49264.0
3511,51091.0
3512,50317.0
3513,49732.0
3514,48913.0
3515,49480.0
3516,50821.0
3517,51991.0
3518,49768.0
3519,51136.0
3520,49660.0
3521,48490.0
3522,49696.0
3523,51163.0
3524,50641.0
3525,49903.0
3526,49750.0
3527,50551.0
3528,50560.0
3529,50380.0
3530,50596.0
3531,48220.0
3532,49588.0
3533,49705.0
3534,49921.0
3535,50614.0
3536,51685.0
3537,49534.0
3538,49138.0
3539,49138.0
3540,51433.0
3541,51451.0
3542,50893.0
3543,49930.0
3544,48481.0
3545,49948.0
3546,50515.0
3547,51694.0
3548,51145.0
3549,48661.0
3550,48382.0
3551,51325.0
3552,47212.0
3553,49003.0
3554,50542.0
3555,49795.0
3556,50344.0
3557,48931.0
3558,48922.0
3559,49858.0
3560,49723.0
3561,48859.0
3562,49327.0
3563,49030.0
3564,51127.0
3565,50407.0
3566,50794.0
3567,51757.0
3568,50803.0
3569,51307.0
3570,50632.0
3571,49399.0
3572,49966.0
3573,50335.0
3574,50632.0
3575,49831.0
3576,48409.0
3577,51118.0
3578,50839.0
3579,50092.0
3580,47779.0
3581,50596.0
3582,51712.0
3583,49948.0
3584,49435.0
3585,48913.0
3586,49039.0
3587,49354.0
3588,49489.0
3589,51163.0
3590,50803.0
3591,50011.0
3592,49471.0
3593,50389.0
3594,50479.0
3595,50299.0
3596,49453.0
3597,49534.0
3598,48418.0
3599,49066.0
3600,51595.0
3601,49273.0
3602,51145.0
3603,50992.0
3604,48499.0
3605,51064.0
3606,50641.0
3607,49903.0
3608,52513.0
3609,48679.0
3610,49273.0
3611,48598.0
3612,50983.0
3613,52099.0
3614,50866.0
3615,52144.0
3616,50200.0
3617,49642.0
3618,49471.0
